sample,variable,dist,condition,true_dist,scaled_dist
n1,n2,0.09963394008329794,subsample_mean_mean,0.1,1.00367404838548
n1,n2,0.09959404317680524,subsample_mean_mean,0.1,1.0040761155009452
n1,n2,0.1001207979117454,subsample_mean_mean,0.1,0.9987934783355216
n1,n2,0.09995807962458696,subsample_mean_mean,0.1,1.000419379559616
n1,n2,0.09999067801366296,subsample_mean_mean,0.1,1.0000932285541233
n1,n2,0.0995323247332279,subsample_mean_mean,0.1,1.004698727453876
n1,n2,0.09991135582808064,subsample_mean_mean,0.1,1.0008872281952803
n1,n2,0.09927155441426364,subsample_mean_mean,0.1,1.007337908528122
n1,n2,0.09987517518235542,subsample_mean_mean,0.1,1.0012498082473116
n1,n2,0.0999309825558882,subsample_mean_mean,0.1,1.0006906511108624
n1,n2,0.09997058718522277,subsample_mean_mean,0.1,1.0002942146845928
n1,n2,0.09984198595845883,subsample_mean_mean,0.1,1.001582641210752
n1,n2,0.09991289768783453,subsample_mean_mean,0.1,1.0008717824643385
n1,n2,0.0997187712909787,subsample_mean_mean,0.1,1.0028202183538812
n1,n2,0.0999322926712992,subsample_mean_mean,0.1,1.000677532025844
n1,n2,0.099888500772851,subsample_mean_mean,0.1,1.00111623686697
n1,n2,0.09993226281695908,subsample_mean_mean,0.1,1.0006778309740167
n1,n2,0.0999091203709473,subsample_mean_mean,0.1,1.000909622952492
n1,n2,0.09950061771312176,subsample_mean_mean,0.1,1.005018886297953
n1,n2,0.09983837220741926,subsample_mean_mean,0.1,1.001618894509267
n1,n2,0.10002575965511176,subsample_mean_mean,0.1,0.9997424697877768
n1,n2,0.10022021015024857,subsample_mean_mean,0.1,0.9978027370934622
n1,n2,0.10000253048266963,subsample_mean_mean,0.1,0.9999746958136216
n1,n2,0.09938413916668336,subsample_mean_mean,0.1,1.0061967718237588
n1,n2,0.09970076082129374,subsample_mean_mean,0.1,1.0030013730711909
n1,n2,0.0999080129583852,subsample_mean_mean,0.1,1.0009207173568062
n1,n2,0.09960941846991267,subsample_mean_mean,0.1,1.0039211305124256
n1,n2,0.09984281082367563,subsample_mean_mean,0.1,1.0015743664969723
n1,n2,0.09999563809481207,subsample_mean_mean,0.1,1.000043620954584
n1,n2,0.0998729961408325,subsample_mean_mean,0.1,1.001271653640874
n1,n2,0.10007798295516523,subsample_mean_mean,0.1,0.999220778108606
n1,n2,0.09975157506166857,subsample_mean_mean,0.1,1.0024904362480278
n1,n2,0.09992479021296262,subsample_mean_mean,0.1,1.0007526639473256
n1,n2,0.1001631565602873,subsample_mean_mean,0.1,0.9983710920672804
n1,n2,0.09983974346947258,subsample_mean_mean,0.1,1.0016051376431714
n1,n2,0.1001785163073532,subsample_mean_mean,0.1,0.9982180180548342
n1,n2,0.10002977266337863,subsample_mean_mean,0.1,0.9997023619809792
n1,n2,0.09993056783363306,subsample_mean_mean,0.1,1.000694804081195
n1,n2,0.09990617312781523,subsample_mean_mean,0.1,1.000939149896821
n1,n2,0.09976545129212804,subsample_mean_mean,0.1,1.0023510013219423
n1,n2,0.09994179324740424,subsample_mean_mean,0.1,1.0005824065258833
n1,n2,0.0996970844449422,subsample_mean_mean,0.1,1.0030383592132537
n1,n2,0.10018869864718352,subsample_mean_mean,0.1,0.998116567539738
n1,n2,0.09972274150734144,subsample_main_main,0.1,1.0027802935265089
n1,n2,0.10011841539124032,subsample_main_main,0.1,0.998817246649604
n1,n2,0.1004054742546212,subsample_main_main,0.1,0.9959616319963498
n1,n2,0.10002899248649416,subsample_main_main,0.1,0.9997101591671228
n1,n2,0.10040465458168568,subsample_main_main,0.1,0.9959697627229378
n1,n2,0.10003760674795316,subsample_main_main,0.1,0.9996240738940516
n1,n2,0.09994524654144904,subsample_main_main,0.1,1.0005478345438694
n1,n2,0.10035783841765904,subsample_main_main,0.1,0.9964343749994912
n1,n2,0.10022814001934643,subsample_main_main,0.1,0.9977237927462048
n1,n2,0.10021089416358836,subsample_main_main,0.1,0.9978954966388778
n1,n2,0.09986161249747526,subsample_main_main,0.1,1.0013857927892786
n1,n2,0.10024092792179133,subsample_main_main,0.1,0.9975965114570836
n1,n2,0.0999680426399738,subsample_main_main,0.1,1.0003196757601958
n1,n2,0.10020256513283267,subsample_main_main,0.1,0.9979784436399992
n1,n2,0.10025851292868668,subsample_main_main,0.1,0.9974215363749654
n1,n2,0.09973701919268917,subsample_main_main,0.1,1.0026367421990303
n1,n2,0.09979208930206823,subsample_main_main,0.1,1.0020834386711999
n1,n2,0.09986730555408012,subsample_main_main,0.1,1.0013287075803603
n1,n2,0.09990581544106354,subsample_main_main,0.1,1.0009427334987524
n1,n2,0.100174731195075,subsample_main_main,0.1,0.998255735822892
n1,n2,0.0999542743700152,subsample_main_main,0.1,1.0004574654788203
n1,n2,0.09990426909827384,subsample_main_main,0.1,1.0009582263359735
n1,n2,0.09993607445498733,subsample_main_main,0.1,1.0006396643590547
n1,n2,0.10022542298840292,subsample_main_main,0.1,0.997750840239118
n1,n2,0.0998451589280071,subsample_main_main,0.1,1.001550812013876
n1,n2,0.10032841340331146,subsample_main_main,0.1,0.9967266161980328
n1,n2,0.10047877242618072,subsample_main_main,0.1,0.9952350888190592
n1,n2,0.09998683422954732,subsample_main_main,0.1,1.0001316750405604
n1,n2,0.09978777472352404,subsample_main_main,0.1,1.0021267663004207
n1,n2,0.09988621530151004,subsample_main_main,0.1,1.0011391431555046
n1,n2,0.09995682910430698,subsample_main_main,0.1,1.0004318954100473
n1,n2,0.100205781907163,subsample_main_main,0.1,0.9979464068515164
n1,n2,0.1002551436173314,subsample_main_main,0.1,0.9974550570860956
n1,n2,0.09981279580089296,subsample_main_main,0.1,1.0018755531052401
n1,n2,0.10007788895510857,subsample_main_main,0.1,0.9992217166456868
n1,n2,0.09997427890992497,subsample_main_main,0.1,1.0002572770752187
n1,n2,0.10007000041500093,subsample_main_main,0.1,0.9993004855130349
n1,n2,0.10031628508403513,subsample_main_main,0.1,0.9968471212448689
n1,n2,0.1000769597122578,subsample_main_main,0.1,0.999230994701687
n1,n2,0.1000578383404712,subsample_main_main,0.1,0.9994219509292778
n1,n2,0.10000327242755892,subsample_main_main,0.1,0.999967276795254
n1,n2,0.10019185215753973,subsample_main_main,0.1,0.9980851521016094
n1,n2,0.09990947317324944,subsample_main_main,0.1,1.0009060885206909
n1,n2,0.10010688726786256,subsample_main_main,0.1,0.9989322685903064
n1,n2,0.09999945174388278,subsample_main_main,0.1,1.000005482591231
n1,n2,0.10027151881118113,subsample_main_main,0.1,0.9972921641718384
n1,n2,0.10004097634660593,subsample_main_main,0.1,0.9995904043712652
n1,n2,0.1000349077440681,subsample_main_main,0.1,0.9996510443718566
n1,n2,0.0999743005405248,subsample_main_main,0.1,1.0002570606579515
n1,n2,0.09985899539214492,subsample_main_main,0.1,1.0014120371159492
n1,n2,0.09983125257894228,subsample_main_main,0.1,1.0016903265931103
n1,n2,0.0998222176921221,subsample_main_main,0.1,1.0017809893627712
n1,n2,0.10059486245203612,subsample_main_main,0.1,0.9940865523592743
n1,n2,0.09977961828463658,subsample_main_main,0.1,1.0022086846908431
n1,n2,0.09997182105809968,subsample_main_main,0.1,1.0002818688466621
n1,n2,0.09977163697266528,subsample_main_main,0.1,1.0022888571768878
n1,n2,0.10028768417658884,subsample_main_main,0.1,0.9971314107115858
n1,n2,0.0997790176822685,subsample_main_main,0.1,1.00221471731096
n1,n2,0.0997391207757758,subsample_main_main,0.1,1.0026156158405557
n1,n2,0.10026587551071596,subsample_main_main,0.1,0.997348295126715
n1,n2,0.10010315722355753,subsample_main_main,0.1,0.9989694908090946
n1,n2,0.10013575561263352,subsample_main_main,0.1,0.9986442843337732
n1,n2,0.09967740233219846,subsample_main_main,0.1,1.003236417284696
n1,n2,0.1000564334270512,subsample_main_main,0.1,0.9994359840230328
n1,n2,0.0994166320132342,subsample_main_main,0.1,1.0058679113841649
n1,n2,0.10002025278132598,subsample_main_main,0.1,0.99979751319595
n1,n2,0.10007606015485876,subsample_main_main,0.1,0.9992399765264434
n1,n2,0.10011566478419333,subsample_main_main,0.1,0.9988446884466818
n1,n2,0.0999870635574294,subsample_main_main,0.1,1.000129381163026
n1,n2,0.10005797528680507,subsample_main_main,0.1,0.9994205830505876
n1,n2,0.09986384888994926,subsample_main_main,0.1,1.001363367340275
n1,n2,0.10007737027026976,subsample_main_main,0.1,0.9992268954503821
n1,n2,0.10003357837182154,subsample_main_main,0.1,0.9996643289946427
n1,n2,0.10007734041592964,subsample_main_main,0.1,0.9992271935324399
n1,n2,0.10005419796991788,subsample_main_main,0.1,0.9994583138836998
n1,n2,0.09964569531209233,subsample_main_main,0.1,1.0035556446949163
n1,n2,0.09998344980638983,subsample_main_main,0.1,1.0001655293315268
n1,n2,0.10017083725408232,subsample_main_main,0.1,0.9982945410184704
n1,n2,0.10036528774921913,subsample_main_main,0.1,0.9963604174569614
n1,n2,0.1001476080816402,subsample_main_main,0.1,0.9985260947868084
n1,n2,0.09952921676565392,subsample_main_main,0.1,1.0047301008653022
n1,n2,0.09984583842026427,subsample_main_main,0.1,1.0015439960460528
n1,n2,0.10005309055735576,subsample_main_main,0.1,0.9994693761376086
n1,n2,0.09975449606888323,subsample_main_main,0.1,1.0024610813626609
n1,n2,0.0999878884226462,subsample_main_main,0.1,1.0001211304443456
n1,n2,0.10014071569378262,subsample_main_main,0.1,0.9985948203704385
n1,n2,0.10001807373980308,subsample_main_main,0.1,0.9998192952620736
n1,n2,0.1002230605541358,subsample_main_main,0.1,0.9977743589858216
n1,n2,0.09989665266063913,subsample_main_main,0.1,1.0010345425658251
n1,n2,0.10006986781193317,subsample_main_main,0.1,0.9993018096909604
n1,n2,0.10030823415925788,subsample_main_main,0.1,0.9969271300423006
n1,n2,0.09998482106844314,subsample_main_main,0.1,1.0001518123590627
n1,n2,0.10032359390632377,subsample_main_main,0.1,0.9967744984631841
n1,n2,0.1001748502623492,subsample_main_main,0.1,0.9982545493016332
n1,n2,0.10007564543260362,subsample_main_main,0.1,0.9992441174645778
n1,n2,0.1000512507267858,subsample_main_main,0.1,0.9994877552612936
n1,n2,0.0999105288910986,subsample_main_main,0.1,1.0008955123138117
n1,n2,0.10008687084637477,subsample_main_main,0.1,0.9991320455356416
n1,n2,0.09984216204391276,subsample_main_main,0.1,1.0015808747813155
n1,n2,0.10033377624615407,subsample_main_main,0.1,0.9966733411355396
n1,n2,0.09924473625313354,subsample_uncor,0.1,1.0076101139000468
n1,n2,0.10006205015459901,subsample_uncor,0.1,0.99937988323742
n1,n2,0.10065500614468914,subsample_uncor,0.1,0.9934925626674984
n1,n2,0.09987733595906434,subsample_uncor,0.1,1.0012281469039777
n1,n2,0.10065331300770912,subsample_uncor,0.1,0.9935092746757468
n1,n2,0.09989512979365334,subsample_uncor,0.1,1.001049802994033
n1,n2,0.09970434823391486,subsample_uncor,0.1,1.0029652845770731
n1,n2,0.10055660836474606,subsample_uncor,0.1,0.9944647261498012
n1,n2,0.1002887000992468,subsample_uncor,0.1,0.997121309789028
n1,n2,0.10025307662691936,subsample_uncor,0.1,0.9974756223406376
n1,n2,0.0995315916544257,subsample_uncor,0.1,1.0047061273489992
n1,n2,0.1003151151113669,subsample_uncor,0.1,0.9968587474478092
n1,n2,0.0997514364269486,subsample_uncor,0.1,1.0024918295109808
n1,n2,0.10023587197202714,subsample_uncor,0.1,0.997646830746452
n1,n2,0.10035143914279224,subsample_uncor,0.1,0.9964979162651354
n1,n2,0.09927422859819417,subsample_uncor,0.1,1.0073107735215283
n1,n2,0.09938798279775678,subsample_uncor,0.1,1.0061578591799032
n1,n2,0.09954335137497927,subsample_uncor,0.1,1.0045874347077242
n1,n2,0.0996228983636894,subsample_uncor,0.1,1.003785290756488
n1,n2,0.10017837749188174,subsample_uncor,0.1,0.9982194012685404
n1,n2,0.0997229963430962,subsample_uncor,0.1,1.0027777309854466
n1,n2,0.09961970419922753,subsample_uncor,0.1,1.003817475707536
n1,n2,0.09968540214200512,subsample_uncor,0.1,1.003155906995758
n1,n2,0.10028308773196347,subsample_uncor,0.1,0.9971771139245325
n1,n2,0.09949760474853607,subsample_uncor,0.1,1.0050493200588462
n1,n2,0.10049582731687873,subsample_uncor,0.1,0.9950661900089116
n1,n2,0.10080641268680733,subsample_uncor,0.1,0.9920003830578444
n1,n2,0.09979025280582544,subsample_uncor,0.1,1.0021018805772814
n1,n2,0.0993790704960694,subsample_uncor,0.1,1.0062480912815055
n1,n2,0.0995824118236886,subsample_uncor,0.1,1.0041933928759503
n1,n2,0.09972827346634387,subsample_uncor,0.1,1.0027246689851483
n1,n2,0.10024251662178807,subsample_uncor,0.1,0.9975807009843629
n1,n2,0.10034447940872568,subsample_uncor,0.1,0.9965670317813644
n1,n2,0.0994307546612252,subsample_uncor,0.1,1.005725042927757
n1,n2,0.09997833773137574,subsample_uncor,0.1,1.0002166696217982
n1,n2,0.09976431822261872,subsample_uncor,0.1,1.0023623854859147
n1,n2,0.09996204296501733,subsample_uncor,0.1,1.000379714478184
n1,n2,0.10047077475629963,subsample_uncor,0.1,0.9953143114757348
n1,n2,0.09997641826402982,subsample_uncor,0.1,1.0002358729826455
n1,n2,0.09993692067873992,subsample_uncor,0.1,1.000631191363829
n1,n2,0.0998242079600487,subsample_uncor,0.1,1.0017610161256842
n1,n2,0.10021374298148902,subsample_uncor,0.1,0.997867129047076
n1,n2,0.0996304538670598,subsample_uncor,0.1,1.0037091684178543
n1,n2,0.100038237373726,subsample_uncor,0.1,0.9996177724165296
n1,n2,0.09981631585999187,subsample_uncor,0.1,1.0018402215952928
n1,n2,0.10037830441997148,subsample_uncor,0.1,0.996231213287
n1,n2,0.09990209012116888,subsample_uncor,0.1,1.0009800583622663
n1,n2,0.09988955466351432,subsample_uncor,0.1,1.001105674530813
n1,n2,0.0997643629033284,subsample_uncor,0.1,1.002361936565464
n1,n2,0.09952618569599596,subsample_uncor,0.1,1.0047606999172192
n1,n2,0.09946887944501764,subsample_uncor,0.1,1.005339565077497
n1,n2,0.09945021675612968,subsample_uncor,0.1,1.0055282256972702
n1,n2,0.10104621115674464,subsample_uncor,0.1,0.9896462109289608
n1,n2,0.09936222235127024,subsample_uncor,0.1,1.0064187136080256
n1,n2,0.09975924122222443,subsample_uncor,0.1,1.0024133982458754
n1,n2,0.09934573595302276,subsample_uncor,0.1,1.0065857285237347
n1,n2,0.10041169600432323,subsample_uncor,0.1,0.9958999198230304
n1,n2,0.09936098173195047,subsample_uncor,0.1,1.0064312797328576
n1,n2,0.0992785696809436,subsample_uncor,0.1,1.0072667275664315
n1,n2,0.10036664747694844,subsample_uncor,0.1,0.9963469191592492
n1,n2,0.10003053250062814,subsample_uncor,0.1,0.9996947681886234
n1,n2,0.10009786855094982,subsample_uncor,0.1,0.9990222713793352
n1,n2,0.09915108251546403,subsample_uncor,0.1,1.008561857954537
n1,n2,0.0999340186543324,subsample_uncor,0.1,1.0006602490979155
n1,n2,0.09861242880226233,subsample_uncor,0.1,1.0140709565172563
n1,n2,0.0998592830048024,subsample_uncor,0.1,1.0014091528695521
n1,n2,0.0999745601156978,subsample_uncor,0.1,1.000254463578262
n1,n2,0.10005636843167397,subsample_uncor,0.1,0.9994366332442652
n1,n2,0.09979072651125212,subsample_uncor,0.1,1.0020971236112235
n1,n2,0.099937203558523,subsample_uncor,0.1,1.0006283590018628
n1,n2,0.09953621120282784,subsample_uncor,0.1,1.0046594982023889
n1,n2,0.09997726632295964,subsample_uncor,0.1,1.0002273884641628
n1,n2,0.0998868086788498,subsample_uncor,0.1,1.0011331958909022
n1,n2,0.0999772046550857,subsample_uncor,0.1,1.0002280054237658
n1,n2,0.09992940103799336,subsample_uncor,0.1,1.000706488393539
n1,n2,0.09908558769924963,subsample_uncor,0.1,1.0092285096347802
n1,n2,0.099783261856441,subsample_uncor,0.1,1.002172089181358
n1,n2,0.10017033406967396,subsample_uncor,0.1,0.9982995557391724
n1,n2,0.10057199589090947,subsample_uncor,0.1,0.9943125729399872
n1,n2,0.10012235130829128,subsample_uncor,0.1,0.9987779820720096
n1,n2,0.09884498669144867,subsample_uncor,0.1,1.0116850975169511
n1,n2,0.09949900832479,subsample_uncor,0.1,1.0050351423963406
n1,n2,0.0999271135388217,subsample_uncor,0.1,1.0007293962428925
n1,n2,0.09931032927213013,subsample_uncor,0.1,1.0069446021670116
n1,n2,0.09979243037353863,subsample_uncor,0.1,1.002080013741367
n1,n2,0.10010811421901264,subsample_uncor,0.1,0.9989200254159608
n1,n2,0.09985478192196368,subsample_uncor,0.1,1.0014542926762366
n1,n2,0.10027820782847127,subsample_uncor,0.1,0.9972256402014368
n1,n2,0.09960397149456386,subsample_uncor,0.1,1.0039760312715822
n1,n2,0.0999617690567938,subsample_uncor,0.1,1.0003824556484635
n1,n2,0.10045414456409366,subsample_uncor,0.1,0.9954790858449459
n1,n2,0.09978609436974133,subsample_uncor,0.1,1.0021436416728176
n1,n2,0.10048587204298676,subsample_uncor,0.1,0.9951647725883406
n1,n2,0.1001786234402306,subsample_uncor,0.1,0.998216950541977
n1,n2,0.0999737034550028,subsample_uncor,0.1,1.0002630346189891
n1,n2,0.09992331313863773,subsample_uncor,0.1,1.0007674571524252
n1,n2,0.09963263458433544,subsample_uncor,0.1,1.0036871996529773
n1,n2,0.09999689095131788,subsample_uncor,0.1,1.0000310914534698
n1,n2,0.09949141430956332,subsample_uncor,0.1,1.0051118550677574
n1,n2,0.10050690493960038,subsample_uncor,0.1,0.9949565162721408
n1,n2,0.09962867620902932,sim,0.1,1.0037270774349307
n1,n2,0.09931860392740537,sim,0.1,1.0068607093298725
n1,n2,0.1001834342989448,sim,0.1,0.9981690156638328
n1,n2,0.09995755133944728,sim,0.1,1.0004246668709258
n1,n2,0.09998105459256457,sim,0.1,1.000189489974002
n1,n2,0.099806148630506,sim,0.1,1.0019422788290495
n1,n2,0.0995596698862379,sim,0.1,1.0044227759520021
n1,n2,0.10004692680264383,sim,0.1,0.999530952082752
n1,n2,0.09955771568141028,sim,0.1,1.0044424916297303
n1,n2,0.09949712156554394,sim,0.1,1.0050542008305716
n1,n2,0.09995897326729386,sim,0.1,1.000410435715425
n1,n2,0.09946596544230857,sim,0.1,1.005369017988381
n1,n2,0.099688883538639,sim,0.1,1.0031208741668816
n1,n2,0.10008740303687524,sim,0.1,0.9991267328932192
n1,n2,0.0999432390487765,sim,0.1,1.00056793187577
n1,n2,0.09961899964790674,sim,0.1,1.0038245751657804
n1,n2,0.09950919380304107,sim,0.1,1.0049322698556915
n1,n2,0.100126812898062,sim,0.1,0.9987334771337314
n1,n2,0.09932718526930047,sim,0.1,1.0067737219057942
n1,n2,0.0997176164014001,sim,0.1,1.0028318326168488
n1,n2,0.10008729556096524,sim,0.1,0.9991278057771872
n1,n2,0.0998274656715064,sim,0.1,1.001728325239282
n1,n2,0.10000331818376083,sim,0.1,0.9999668192633896
n1,n2,0.10006038768875784,sim,0.1,0.9993964875596356
n1,n2,0.10000560329282927,sim,0.1,0.9999439702112204
n1,n2,0.09936814523326323,sim,0.1,1.0063587255780362
n1,n2,0.0999693513006274,sim,0.1,1.0003065809568021
n1,n2,0.0999063642773062,sim,0.1,1.000937234813529
n1,n2,0.09963720623790934,sim,0.1,1.0036411474768212
n1,n2,0.10006468072493514,sim,0.1,0.9993536108398432
n1,n2,0.09996298620906856,sim,0.1,1.0003702749621148
n1,n2,0.10023990808379828,sim,0.1,0.9976066609758092
n1,n2,0.0998383881154917,sim,0.1,1.0016187349130812
n1,n2,0.1000805903472424,sim,0.1,0.999194745484986
n1,n2,0.09969554566479877,sim,0.1,1.0030538409030318
n1,n2,0.0998629827463889,sim,0.1,1.0013720524847438
n1,n2,0.09948509137885517,sim,0.1,1.0051757365250236
n1,n2,0.10058534425729136,sim,0.1,0.9941806208288746
n1,n2,0.09983693606019173,sim,0.1,1.0016333027258566
n1,n2,0.09998712266965673,sim,0.1,1.000128789888132
n1,n2,0.0995566220197875,sim,0.1,1.0044535257546643
n1,n2,0.09927014908249768,sim,0.1,1.0073521690482783
n1,n2,0.09959480173985336,sim,0.1,1.0040684679628664
n1,n2,0.10009783613131333,sim,0.1,0.9990225949421626
n1,n2,0.09964796524179348,sim,0.1,1.0035327842104185
n1,n2,0.09977965976167047,sim,0.1,1.00220826808646
n1,n2,0.09992944246270552,sim,0.1,1.0007060735610611
n1,n2,0.09959638570959094,sim,0.1,1.0040524993706694
n1,n2,0.09982686313829928,sim,0.1,1.0017343714533118
n1,n2,0.09976084140697562,sim,0.1,1.0023973193254128
n1,n2,0.09996050970918846,sim,0.1,1.0003950589180308
n1,n2,0.0995525447717227,sim,0.1,1.0044946638913483
n1,n2,0.10010378620033153,sim,0.1,0.9989632140374408
n1,n2,0.09960503055422328,sim,0.1,1.0039653564039792
n1,n2,0.09957192620329353,sim,0.1,1.0042991414651603
n1,n2,0.09972568561388126,sim,0.1,1.0027506893979234
n1,n2,0.09977120932667524,sim,0.1,1.0022931532540178
n1,n2,0.10014964638726788,sim,0.1,0.9985057721852636
n1,n2,0.09976347391514792,sim,0.1,1.0023708685711292
n1,n2,0.0998350570097042,sim,0.1,1.0016521550168471
n1,n2,0.09976750226710646,sim,0.1,1.0023303954455138
n1,n2,0.09976266042260792,sim,0.1,1.0023790421825831
n1,n2,0.09961874468902852,sim,0.1,1.0038271443006197
n1,n2,0.09988641034969342,sim,0.1,1.0011371882312008
n1,n2,0.09955614986210737,sim,0.1,1.0044582895030332
n1,n2,0.099852227264613,sim,0.1,1.0014799142636588
n1,n2,0.0996476902217633,sim,0.1,1.0035355538844166
n1,n2,0.10017130945055533,sim,0.1,0.9982898351684232
n1,n2,0.09992482234439654,sim,0.1,1.0007523421492246
n1,n2,0.09981163353335844,sim,0.1,1.0018872195552095
n1,n2,0.099514151473945,sim,0.1,1.0048822053834443
n1,n2,0.09944628914789667,sim,0.1,1.0055679388024208
n1,n2,0.0995822213538218,sim,0.1,1.0041953135860848
n1,n2,0.0997119913860182,sim,0.1,1.0028884049950104
n1,n2,0.09963990138552999,sim,0.1,1.0036140001090197
n1,n2,0.0998608482692673,sim,0.1,1.0013934563259217
n1,n2,0.09981972247660696,sim,0.1,1.0018060311020731
n1,n2,0.1000722990291695,sim,0.1,0.999277532045622
n1,n2,0.09984281880358073,sim,0.1,1.0015742864464643
n1,n2,0.09971832150503633,sim,0.1,1.0028247416393732
n1,n2,0.0994410068844936,sim,0.1,1.005621354137692
n1,n2,0.09965809982393832,sim,0.1,1.0034307314374418
n1,n2,0.09958122441664724,sim,0.1,1.004205366883225
n1,n2,0.09983846676726764,sim,0.1,1.0016179458475551
n1,n2,0.09976490304546544,sim,0.1,1.0023565096277138
n1,n2,0.09968362802767536,sim,0.1,1.0031737606122924
n1,n2,0.10002300288005472,sim,0.1,0.9997700241005332
n1,n2,0.09946969351430596,sim,0.1,1.0053313372843335
n1,n2,0.09975219294700254,sim,0.1,1.0024842266187484
n1,n2,0.09987196702396008,sim,0.1,1.0012819711061585
n1,n2,0.10000627639643668,sim,0.1,0.9999372399747012
n1,n2,0.09994567835810926,sim,0.1,1.000543511663367
n1,n2,0.09972250781743497,sim,0.1,1.0027826434436753
n1,n2,0.09982985263141947,sim,0.1,1.0017043736326925
n1,n2,0.10014925337629424,sim,0.1,0.9985096905741928
n1,n2,0.09994800231040483,sim,0.1,1.0005202474125865
n1,n2,0.09986286093968448,sim,0.1,1.0013732738980747
n1,n2,0.09987405003506596,sim,0.1,1.0012610879892203
n1,n2,0.09968589560037766,sim,0.1,1.0031509412412918
n1,n2,0.10008964086190464,sim,0.1,0.9991043942097032
n1,n2,0.14972822408669145,subsample_no_strap,0.15,1.001815128142782
n1,n2,0.14869786794683415,subsample_no_strap,0.15,1.0087568979377122
n1,n2,0.14977667950660914,subsample_no_strap,0.15,1.001491023129412
n1,n2,0.14881975761317318,subsample_no_strap,0.15,1.0079306834371724
n1,n2,0.14919488445691198,subsample_no_strap,0.15,1.0053964018003614
n1,n2,0.14970977675555913,subsample_no_strap,0.15,1.0019385724214571
n1,n2,0.14920600226813774,subsample_no_strap,0.15,1.0053214865340023
n1,n2,0.14960511772073795,subsample_no_strap,0.15,1.0026394971327062
n1,n2,0.14946482952094595,subsample_no_strap,0.15,1.0035805779912863
n1,n2,0.149414595820905,subsample_no_strap,0.15,1.0039179852268028
n1,n2,0.14975117587972755,subsample_no_strap,0.15,1.0016615837492473
n1,n2,0.15017847759767172,subsample_no_strap,0.15,0.9988115634109044
n1,n2,0.14972760121252635,subsample_no_strap,0.15,1.0018192957428538
n1,n2,0.14908070659438066,subsample_no_strap,0.15,1.006166414331001
n1,n2,0.14954961764537691,subsample_no_strap,0.15,1.0030115914819058
n1,n2,0.14836144883419966,subsample_no_strap,0.15,1.0110443189836429
n1,n2,0.14919077672273168,subsample_no_strap,0.15,1.005424083814325
n1,n2,0.14979298125922552,subsample_no_strap,0.15,1.0013820323157612
n1,n2,0.14920151041374227,subsample_no_strap,0.15,1.0053517527003817
n1,n2,0.14919167693877766,subsample_no_strap,0.15,1.0054180171294278
n1,n2,0.1489870310897683,subsample_no_strap,0.15,1.0067990408482022
n1,n2,0.1501004001017343,subsample_no_strap,0.15,0.9993311136967904
n1,n2,0.14974809012392315,subsample_no_strap,0.15,1.0016822242999452
n1,n2,0.14960510016084436,subsample_no_strap,0.15,1.0026396148174832
n1,n2,0.14939619013307082,subsample_no_strap,0.15,1.0040416684414195
n1,n2,0.14990134037389582,subsample_no_strap,0.15,1.0006581637352814
n1,n2,0.14907817803386855,subsample_no_strap,0.15,1.0061834802268779
n1,n2,0.14900203257704606,subsample_no_strap,0.15,1.0066976765732234
n1,n2,0.14989202143503386,subsample_no_strap,0.15,1.0007203756673129
n1,n2,0.1493470068959421,subsample_no_strap,0.15,1.0043723213315745
n1,n2,0.14897758176877318,subsample_no_strap,0.15,1.0068628999013671
n1,n2,0.1488960780825054,subsample_no_strap,0.15,1.0074140429466711
n1,n2,0.1494915565552056,subsample_no_strap,0.15,1.003401151586823
n1,n2,0.14884379085693564,subsample_no_strap,0.15,1.0077679366832013
n1,n2,0.14875483740718692,subsample_no_strap,0.15,1.008370568745974
n1,n2,0.14956282809936786,subsample_no_strap,0.15,1.0029229983558594
n1,n2,0.14968823332804018,subsample_no_strap,0.15,1.0020827734086255
n1,n2,0.14875650814306832,subsample_no_strap,0.15,1.0083592433867548
n1,n2,0.14971548170030152,subsample_no_strap,0.15,1.0019003933091437
n1,n2,0.1497974269716216,subsample_no_strap,0.15,1.0013523131369724
n1,n2,0.1501928220537535,subsample_no_strap,0.15,0.9987161699799176
n1,n2,0.14932991493901146,subsample_no_strap,0.15,1.0044872794661557
n1,n2,0.1490144078810073,subsample_no_strap,0.15,1.0066140726457786
n1,n2,0.1488614900806789,subsample_no_strap,0.15,1.0076481158337462
n1,n2,0.1494605459115369,subsample_no_strap,0.15,1.0036093410817757
n1,n2,0.1490182645220287,subsample_no_strap,0.15,1.0065880211470732
n1,n2,0.14939275270535374,subsample_no_strap,0.15,1.0040647707713368
n1,n2,0.15039284774789538,subsample_no_strap,0.15,0.997387856179478
n1,n2,0.14970795987047664,subsample_no_strap,0.15,1.0019507321439425
n1,n2,0.14912751564116522,subsample_no_strap,0.15,1.0058505927298766
n1,n2,0.15054442201296514,subsample_no_strap,0.15,0.9963836454005698
n1,n2,0.14972849025604595,subsample_no_strap,0.15,1.0018133472359851
n1,n2,0.1491637504167284,subsample_no_strap,0.15,1.005606252061478
n1,n2,0.14956988899187154,subsample_no_strap,0.15,1.0028756523858344
n1,n2,0.14908869725576007,subsample_no_strap,0.15,1.0061124871369465
n1,n2,0.14963207080501562,subsample_no_strap,0.15,1.00245889262245
n1,n2,0.14860133951814616,subsample_no_strap,0.15,1.0094121660436517
