tr_37 0.00003956		0.00003956		4	n5	n8	8	8
tr_37 0.01956393		0.01956393		2	n5	n6	9	9
tr_37 0.00007502		0.00007502		2	n7	n8	12	12
tr_38 0.00176524		0.00176524		4	n1	n4	1	1
tr_38 0.01062670		0.01062670		2	n1	n2	2	2
tr_38 0.00036488		0.00036488		2	n3	n4	5	5
tr_38 0.07850875		0.07850875		4	n5	n8	8	8
tr_38 0.00249323		0.00249323		2	n5	n6	9	9
tr_38 0.00003535		0.00003535		2	n7	n8	12	12
tr_39 0.00245220		0.00245220		4	n1	n4	1	1
tr_39 0.00001332		0.00001332		2	n1	n2	2	2
tr_39 0.00017277		0.00017277		2	n3	n4	5	5
tr_39 0.11799751		0.11799751		4	n5	n8	8	8
tr_39 0.03685582		0.03685582		2	n5	n6	9	9
tr_39 0.01156872		0.01156872		2	n7	n8	12	12
tr_4 0.02890239		0.02890239		4	n1	n4	1	1
tr_4 0.00011084		0.00011084		2	n1	n2	2	2
tr_4 0.00001073		0.00001073		2	n3	n4	5	5
tr_4 0.00051422		0.00051422		4	n5	n8	8	8
tr_4 0.00001249		0.00001249		2	n5	n6	9	9
tr_4 0.02931072		0.02931072		2	n7	n8	12	12
tr_40 0.05162514		0.05162514		4	n1	n4	1	1
tr_40 0.00570018		0.00570018		2	n1	n2	2	2
tr_40 0.00176843		0.00176843		2	n3	n4	5	5
tr_40 0.00003464		0.00003464		4	n5	n8	8	8
tr_40 0.00001582		0.00001582		2	n5	n6	9	9
tr_40 0.03332412		0.03332412		2	n7	n8	12	12
tr_41 0.00003413		0.00003413		4	n1	n4	1	1
tr_41 0.07204411		0.07204411		2	n1	n2	2	2
tr_41 0.00004820		0.00004820		2	n3	n4	5	5
tr_41 0.00008929		0.00008929		4	n5	n8	8	8
tr_41 0.00004192		0.00004192		2	n5	n6	9	9
tr_41 0.00078754		0.00078754		2	n7	n8	12	12
tr_42 0.00012260		0.00012260		4	n1	n4	1	1
tr_42 0.00009890		0.00009890		2	n1	n2	2	2
tr_42 0.00240376		0.00240376		2	n3	n4	5	5
tr_42 0.04720686		0.04720686		4	n5	n8	8	8
tr_42 0.00085955		0.00085955		2	n5	n6	9	9
tr_42 0.05651386		0.05651386		2	n7	n8	12	12
tr_43 0.00005421		0.00005421		4	n1	n4	1	1
tr_43 0.00005672		0.00005672		2	n1	n2	2	2
tr_43 0.00162485		0.00162485		2	n3	n4	5	5
tr_43 0.00006725		0.00006725		4	n5	n8	8	8
tr_43 0.00214232		0.00214232		2	n5	n6	9	9
tr_43 0.00014069		0.00014069		2	n7	n8	12	12
tr_44 0.00003406		0.00003406		4	n1	n4	1	1
tr_44 0.00005581		0.00005581		2	n1	n2	2	2
tr_44 0.00278351		0.00278351		2	n3	n4	5	5
tr_44 0.00108292		0.00108292		4	n5	n8	8	8
tr_44 0.00014934		0.00014934		2	n5	n6	9	9
tr_44 0.00007119		0.00007119		2	n7	n8	12	12
tr_45 0.04813463		0.04813463		4	n1	n4	1	1
tr_45 0.00663715		0.00663715		2	n1	n2	2	2
tr_45 0.00057451		0.00057451		2	n3	n4	5	5
tr_45 0.01323769		0.01323769		4	n5	n8	8	8
tr_45 0.00025705		0.00025705		2	n5	n6	9	9
tr_45 0.00337519		0.00337519		2	n7	n8	12	12
tr_46 0.00020504		0.00020504		4	n1	n4	1	1
tr_46 0.04135613		0.04135613		2	n1	n2	2	2
tr_46 0.00783464		0.00783464		2	n3	n4	5	5
tr_46 0.05017900		0.05017900		4	n5	n8	8	8
tr_46 0.03874816		0.03874816		2	n5	n6	9	9
tr_46 0.00013510		0.00013510		2	n7	n8	12	12
tr_47 0.01348685		0.01348685		4	n1	n4	1	1
tr_47 0.00055370		0.00055370		2	n1	n2	2	2
tr_47 0.00761942		0.00761942		2	n3	n4	5	5
tr_47 0.06482340		0.06482340		4	n5	n8	8	8
tr_47 0.00380300		0.00380300		2	n5	n6	9	9
tr_47 0.00001113		0.00001113		2	n7	n8	12	12
tr_48 0.00022083		0.00022083		4	n1	n4	1	1
tr_48 0.00001608		0.00001608		2	n1	n2	2	2
tr_48 0.00169928		0.00169928		2	n3	n4	5	5
tr_48 0.00007766		0.00007766		4	n5	n8	8	8
tr_48 0.00190748		0.00190748		2	n5	n6	9	9
tr_48 0.08401492		0.08401492		2	n7	n8	12	12
tr_49 0.02261608		0.02261608		4	n1	n4	1	1
tr_49 0.01592825		0.01592825		2	n1	n2	2	2
tr_49 0.11263296		0.11263296		2	n3	n4	5	5
tr_49 0.01163854		0.01163854		4	n5	n8	8	8
tr_49 0.00002003		0.00002003		2	n5	n6	9	9
tr_49 0.03255255		0.03255255		2	n7	n8	12	12
tr_5 0.00277976		0.00277976		4	n1	n4	1	1
tr_5 0.00558816		0.00558816		2	n1	n2	2	2
tr_5 0.00002170		0.00002170		2	n3	n4	5	5
