tr_78 0.02770704		0.02770704		4	n5	n8	8	8
tr_78 0.00009841		0.00009841		3	n6	n8	10	10
tr_78 0.02421977		0.02421977		2	n7	n8	12	12
tr_79 0.00332045		0.00332045		6	n3	n8	4	4
tr_79 0.02674265		0.02674265		5	n4	n8	6	6
tr_79 0.03158813		0.03158813		4	n5	n8	8	8
tr_79 0.00009445		0.00009445		3	n6	n8	10	10
tr_79 0.00300463		0.00300463		2	n7	n8	12	12
tr_8 0.00007684		0.00007684		6	n3	n8	4	4
tr_8 0.00152964		0.00152964		5	n4	n8	6	6
tr_8 0.00128447		0.00128447		4	n5	n8	8	8
tr_8 0.00068565		0.00068565		3	n6	n8	10	10
tr_8 0.00058237		0.00058237		2	n7	n8	12	12
tr_80 0.01630944		0.01630944		6	n3	n8	4	4
tr_80 0.01163993		0.01163993		5	n4	n8	6	6
tr_80 0.00003495		0.00003495		4	n5	n8	8	8
tr_80 0.00002029		0.00002029		3	n6	n8	10	10
tr_80 0.00001104		0.00001104		2	n7	n8	12	12
tr_81 0.08149238		0.08149238		6	n3	n8	4	4
tr_81 0.00031300		0.00031300		5	n4	n8	6	6
tr_81 0.00012151		0.00012151		4	n5	n8	8	8
tr_81 0.00528231		0.00528231		3	n6	n8	10	10
tr_81 0.00009942		0.00009942		2	n7	n8	12	12
tr_82 0.11405018		0.11405018		6	n3	n8	4	4
tr_82 0.00367514		0.00367514		5	n4	n8	6	6
tr_82 0.04941153		0.04941153		4	n5	n8	8	8
tr_82 0.00506724		0.00506724		3	n6	n8	10	10
tr_82 0.01417286		0.01417286		2	n7	n8	12	12
tr_83 0.00009373		0.00009373		6	n3	n8	4	4
tr_83 0.00044094		0.00044094		5	n4	n8	6	6
tr_83 0.00789072		0.00789072		4	n5	n8	8	8
tr_83 0.01132725		0.01132725		3	n6	n8	10	10
tr_83 0.00016593		0.00016593		2	n7	n8	12	12
tr_84 0.00594420		0.00594420		6	n3	n8	4	4
tr_84 0.01564594		0.01564594		5	n4	n8	6	6
tr_84 0.00121043		0.00121043		4	n5	n8	8	8
tr_84 0.00020219		0.00020219		3	n6	n8	10	10
tr_84 0.00006027		0.00006027		2	n7	n8	12	12
tr_85 0.00007519		0.00007519		6	n3	n8	4	4
tr_85 0.00003622		0.00003622		5	n4	n8	6	6
tr_85 0.01282846		0.01282846		4	n5	n8	8	8
tr_85 0.02093295		0.02093295		3	n6	n8	10	10
tr_85 0.00029626		0.00029626		2	n7	n8	12	12
tr_86 0.00007586		0.00007586		6	n3	n8	4	4
tr_86 0.07100731		0.07100731		5	n4	n8	6	6
tr_86 0.10262349		0.10262349		4	n5	n8	8	8
tr_86 0.00007093		0.00007093		3	n6	n8	10	10
tr_86 0.00090594		0.00090594		2	n7	n8	12	12
tr_87 0.02941503		0.02941503		6	n3	n8	4	4
tr_87 0.00308039		0.00308039		5	n4	n8	6	6
tr_87 0.00124822		0.00124822		4	n5	n8	8	8
tr_87 0.00001571		0.00001571		3	n6	n8	10	10
tr_87 0.00002463		0.00002463		2	n7	n8	12	12
tr_88 0.00358199		0.00358199		6	n3	n8	4	4
tr_88 0.00083479		0.00083479		5	n4	n8	6	6
tr_88 0.00263498		0.00263498		4	n5	n8	8	8
tr_88 0.00018938		0.00018938		3	n6	n8	10	10
tr_88 0.05763662		0.05763662		2	n7	n8	12	12
tr_89 0.04390568		0.04390568		6	n3	n8	4	4
tr_89 0.01508529		0.01508529		5	n4	n8	6	6
tr_89 0.00019513		0.00019513		4	n5	n8	8	8
tr_89 0.00027307		0.00027307		3	n6	n8	10	10
tr_89 0.05521528		0.05521528		2	n7	n8	12	12
tr_9 0.02021100		0.02021100		6	n3	n8	4	4
tr_9 0.00006954		0.00006954		5	n4	n8	6	6
tr_9 0.00282467		0.00282467		4	n5	n8	8	8
tr_9 0.04070799		0.04070799		3	n6	n8	10	10
tr_9 0.00571319		0.00571319		2	n7	n8	12	12
tr_90 0.00015635		0.00015635		6	n3	n8	4	4
tr_90 0.00011751		0.00011751		5	n4	n8	6	6
tr_90 0.00026651		0.00026651		4	n5	n8	8	8
tr_90 0.00003905		0.00003905		3	n6	n8	10	10
tr_90 0.00081675		0.00081675		2	n7	n8	12	12
tr_91 0.00709051		0.00709051		6	n3	n8	4	4
tr_91 0.00014583		0.00014583		5	n4	n8	6	6
tr_91 0.00011062		0.00011062		4	n5	n8	8	8
tr_91 0.00003369		0.00003369		3	n6	n8	10	10
tr_91 0.00069525		0.00069525		2	n7	n8	12	12
tr_92 0.00080728		0.00080728		6	n3	n8	4	4
tr_92 0.06762884		0.06762884		5	n4	n8	6	6
tr_92 0.00030895		0.00030895		4	n5	n8	8	8
tr_92 0.00274211		0.00274211		3	n6	n8	10	10
tr_92 0.00898477		0.00898477		2	n7	n8	12	12
tr_93 0.00001845		0.00001845		6	n3	n8	4	4
tr_93 0.01141736		0.01141736		5	n4	n8	6	6
tr_93 0.04483865		0.04483865		4	n5	n8	8	8
tr_93 0.03203742		0.03203742		3	n6	n8	10	10
tr_93 0.02897783		0.02897783		2	n7	n8	12	12
tr_94 0.00067752		0.00067752		6	n3	n8	4	4
tr_94 0.00252233		0.00252233		5	n4	n8	6	6
tr_94 0.00007881		0.00007881		4	n5	n8	8	8
tr_94 0.00008465		0.00008465		3	n6	n8	10	10
tr_94 0.00467254		0.00467254		2	n7	n8	12	12
tr_95 0.00459092		0.00459092		6	n3	n8	4	4
tr_95 0.01258585		0.01258585		5	n4	n8	6	6
tr_95 0.00003198		0.00003198		4	n5	n8	8	8
tr_95 0.00139373		0.00139373		3	n6	n8	10	10
tr_95 0.00373705		0.00373705		2	n7	n8	12	12
tr_96 0.01108673		0.01108673		6	n3	n8	4	4
tr_96 0.00008607		0.00008607		5	n4	n8	6	6
tr_96 0.02891223		0.02891223		4	n5	n8	8	8
tr_96 0.00158982		0.00158982		3	n6	n8	10	10
tr_96 0.00007165		0.00007165		2	n7	n8	12	12
tr_97 0.00021673		0.00021673		6	n3	n8	4	4
tr_97 0.08093125		0.08093125		5	n4	n8	6	6
tr_97 0.01323237		0.01323237		4	n5	n8	8	8
tr_97 0.07206292		0.07206292		3	n6	n8	10	10
tr_97 0.00037121		0.00037121		2	n7	n8	12	12
tr_98 0.00127230		0.00127230		6	n3	n8	4	4
tr_98 0.00007909		0.00007909		5	n4	n8	6	6
tr_98 0.00399758		0.00399758		4	n5	n8	8	8
tr_98 0.00044149		0.00044149		3	n6	n8	10	10
tr_98 0.00004773		0.00004773		2	n7	n8	12	12
tr_99 0.02638888		0.02638888		6	n3	n8	4	4
tr_99 0.00269996		0.00269996		5	n4	n8	6	6
tr_99 0.00221343		0.00221343		4	n5	n8	8	8
tr_99 0.00026423		0.00026423		3	n6	n8	10	10
tr_99 0.00322983		0.00322983		2	n7	n8	12	12
