sample,variable,value_x,cond,rep_num,value_y,est_true
ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6425995_2,0.192063265666,rep,0.0,0.1882144537991404,1.0204490770457353
ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6425995_2,0.147680065845,rep,0.0,0.1482253069186688,0.996321538575272
ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6425995_2,0.097866414998,rep,0.0,0.0977105025679926,1.001595656822038
ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6425995_2,0.18685516739,rep,0.0,0.1876571123076779,0.9957265413081543
ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6425995_2,0.14707831861,rep,0.0,0.1486148842433672,0.9896607554405455
ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6425995_2,0.09743609855,rep,0.0,0.0990794227452697,0.983414071764481
ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6425995_2,0.17736857558,rep,0.0,0.175502830618652,1.0106308539570057
ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6425995_2,0.102570541871,rep,0.0,0.1019171252078916,1.006411254848246
ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6425997_2,0.195291656177,rep,0.0,0.1925967203123766,1.0139926363245046
ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6425997_2,0.187226091035,rep,0.0,0.1922800415627872,0.973715677993876
ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6425997_2,0.19955310967,rep,0.0,0.2017436644876099,0.989141890412403
ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6425997_2,0.182781956284,rep,0.0,0.1859794782249425,0.9828071248964626
ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6425997_2,0.188187927071,rep,0.0,0.1883303540695287,0.9992437384869137
ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6425997_2,0.192063265666,rep,0.0,0.1882144537991404,1.0204490770457353
ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6425997_2,0.0,rep,0.0,0.0,
ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6425997_2,0.139075118258,rep,0.0,0.1405426614690672,0.9895580231957527
ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6425997_2,0.189055402674,rep,0.0,0.1891187147356312,0.9996652258253781
ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6425997_2,0.131672509649,rep,0.0,0.1335730599958281,0.9857714546115253
ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6425997_2,0.1455639686,rep,0.0,0.1473945180614591,0.9875806136786187
ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6425997_2,0.181748320516,rep,0.0,0.1829733864828039,0.993304676760087
ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6425997_2,0.190111174115,rep,0.0,0.1889109180737798,1.0063535557047658
ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6425997_2,0.189801758066,rep,0.0,0.191627199896692,0.9904739941319598
ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6425998_2,0.134342146153,rep,0.0,0.1337027691308386,1.004782077636221
ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6425998_2,0.156164513247,rep,0.0,0.1546494402554966,1.009796821695574
ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6425998_2,0.153675409634,rep,0.0,0.1531925801837193,1.00315178091329
ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6425998_2,0.149543003311,rep,0.0,0.1518980781663294,0.9844956902433581
ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6425998_2,0.150966945439,rep,0.0,0.1508904511584884,1.0005069524275678
ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6425998_2,0.147680065845,rep,0.0,0.1482253069186688,0.996321538575272
ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6425998_2,0.139075118258,rep,0.0,0.1405426614690672,0.9895580231957527
ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6425998_2,0.0,rep,0.0,0.0,
ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6425998_2,0.150416484463,rep,0.0,0.1517088508486365,0.9914812723291541
ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6425998_2,0.173406168767,rep,0.0,0.1734945494239108,0.9994905853976147
ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6425998_2,0.015351874114,rep,0.0,0.0155560809222316,0.9868728628211388
ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6425998_2,0.154694190285,rep,0.0,0.1500867308393667,1.0306986461752208
ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6425998_2,0.172570999431,rep,0.0,0.1768309152921428,0.9759096657159468
ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6425998_2,0.156304936517,rep,0.0,0.1562940729062078,1.000069507503325
ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6425999_2,0.131412837571,rep,0.0,0.1301465685440054,1.0097295613796107
ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6425999_2,0.065250730247,rep,0.0,0.065077655376607,1.0026595129986078
ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6425999_2,0.131203522345,rep,0.0,0.130754398905514,1.0034348629433916
ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6425999_2,0.104061876422,rep,0.0,0.1046066187875464,0.9947924675143859
ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6425999_2,0.017401091977,rep,0.0,0.0176475930465205,0.9860320289078118
